Customer_ID;External_Customer_Code;Age;Gender;City_id
1701;CUST_01701;39;Male;6
1702;CUST_01702;40;Female;4
1703;CUST_01703;42;Male;10
1704;CUST_01704;48;Female;7
1705;CUST_01705;39;Female;4
1706;CUST_01706;32;Male;10
1707;CUST_01707;43;Male;5
1708;CUST_01708;57;Female;7
1709;CUST_01709;33;Male;4
1710;CUST_01710;23;Male;10
1711;CUST_01711;48;Female;2
1712;CUST_01712;33;Male;6
1713;CUST_01713;18;Female;9
1714;CUST_01714;45;Male;4
1715;CUST_01715;28;Male;5
1716;CUST_01716;33;Male;4
1717;CUST_01717;38;Female;9
1718;CUST_01718;37;Female;6
1719;CUST_01719;43;Female;2
1720;CUST_01720;29;Male;6
1721;CUST_01721;41;Male;1
1722;CUST_01722;31;Male;2
1723;CUST_01723;43;Female;7
1724;CUST_01724;42;Female;1
1725;CUST_01725;23;Female;7
1726;CUST_01726;48;Male;1
1727;CUST_01727;28;Female;2
1728;CUST_01728;44;Male;9
1729;CUST_01729;39;Female;1
1730;CUST_01730;57;Male;6
1731;CUST_01731;32;Female;6
1732;CUST_01732;30;Male;6
1733;CUST_01733;34;Male;5
1734;CUST_01734;31;Female;10
1735;CUST_01735;44;Male;4
1736;CUST_01736;18;Male;3
1737;CUST_01737;22;Female;2
1738;CUST_01738;22;Female;6
1739;CUST_01739;46;Female;5
1740;CUST_01740;55;Male;10
1741;CUST_01741;33;Female;7
1742;CUST_01742;32;Female;10
1743;CUST_01743;35;Male;7
1744;CUST_01744;48;Female;5
1745;CUST_01745;23;Male;1
1746;CUST_01746;37;Male;2
1747;CUST_01747;46;Male;4
1748;CUST_01748;41;Male;8
1749;CUST_01749;37;Female;2
1750;CUST_01750;47;Female;2
1751;CUST_01751;18;Female;1
1752;CUST_01752;43;Female;9
1753;CUST_01753;27;Male;10
1754;CUST_01754;18;Female;4
1755;CUST_01755;41;Female;2
1756;CUST_01756;51;Male;1
1757;CUST_01757;33;Female;2
1758;CUST_01758;46;Female;2
1759;CUST_01759;54;Female;3
1760;CUST_01760;50;Female;9
1761;CUST_01761;54;Male;2
1762;CUST_01762;43;Male;2
1763;CUST_01763;35;Male;1
1764;CUST_01764;18;Female;4
1765;CUST_01765;32;Female;2
1766;CUST_01766;24;Other;1
1767;CUST_01767;61;Male;2
1768;CUST_01768;32;Male;8
1769;CUST_01769;36;Female;8
1770;CUST_01770;41;Female;10
1771;CUST_01771;35;Male;1
1772;CUST_01772;55;Female;3
1773;CUST_01773;27;Female;9
1774;CUST_01774;37;Female;2
1775;CUST_01775;26;Female;2
1776;CUST_01776;19;Male;6
1777;CUST_01777;27;Female;2
1778;CUST_01778;34;Female;4
1779;CUST_01779;29;Male;6
1780;CUST_01780;26;Male;6
1781;CUST_01781;18;Female;1
1782;CUST_01782;34;Male;6
1783;CUST_01783;18;Male;5
1784;CUST_01784;44;Female;2
1785;CUST_01785;35;Male;10
1786;CUST_01786;18;Female;2
1787;CUST_01787;31;Male;2
1788;CUST_01788;25;Female;6
1789;CUST_01789;38;Male;2
1790;CUST_01790;51;Male;2
1791;CUST_01791;18;Male;2
1792;CUST_01792;36;Female;6
1793;CUST_01793;33;Female;8
1794;CUST_01794;43;Male;2
1795;CUST_01795;37;Female;10
1796;CUST_01796;25;Female;2
1797;CUST_01797;31;Female;6
1798;CUST_01798;25;Male;4
1799;CUST_01799;47;Female;10
1800;CUST_01800;35;Male;9
1801;CUST_01801;57;Male;5
1802;CUST_01802;34;Female;2
1803;CUST_01803;26;Female;3
1804;CUST_01804;18;Male;2
1805;CUST_01805;18;Male;5
1806;CUST_01806;18;Female;1
1807;CUST_01807;38;Female;1
1808;CUST_01808;41;Male;2
1809;CUST_01809;18;Female;2
1810;CUST_01810;45;Male;8
1811;CUST_01811;29;Male;5
1812;CUST_01812;36;Female;6
1813;CUST_01813;54;Male;8
1814;CUST_01814;45;Male;8
1815;CUST_01815;31;Female;1
1816;CUST_01816;24;Female;2
1817;CUST_01817;18;Male;2
1818;CUST_01818;26;Female;1
1819;CUST_01819;32;Female;2
1820;CUST_01820;23;Male;2
1821;CUST_01821;33;Female;2
1822;CUST_01822;35;Male;2
1823;CUST_01823;32;Male;5
1824;CUST_01824;27;Female;2
1825;CUST_01825;37;Female;6
1826;CUST_01826;40;Male;6
1827;CUST_01827;21;Male;6
1828;CUST_01828;51;Female;2
1829;CUST_01829;33;Male;1
1830;CUST_01830;35;Male;2
1831;CUST_01831;43;Male;1
1832;CUST_01832;37;Female;2
1833;CUST_01833;46;Male;6
1834;CUST_01834;38;Male;10
1835;CUST_01835;27;Female;6
1836;CUST_01836;39;Female;4
1837;CUST_01837;21;Female;1
1838;CUST_01838;36;Male;7
1839;CUST_01839;34;Female;2
1840;CUST_01840;32;Male;8
1841;CUST_01841;33;Male;8
1842;CUST_01842;18;Female;4
1843;CUST_01843;28;Male;1
1844;CUST_01844;36;Male;4
1845;CUST_01845;36;Male;2
1846;CUST_01846;22;Male;2
1847;CUST_01847;50;Male;2
1848;CUST_01848;24;Other;2
1849;CUST_01849;46;Male;4
1850;CUST_01850;40;Male;7
1851;CUST_01851;27;Male;2
1852;CUST_01852;56;Female;5
1853;CUST_01853;20;Female;5
1854;CUST_01854;46;Male;5
1855;CUST_01855;47;Female;7
1856;CUST_01856;26;Male;1
1857;CUST_01857;51;Male;2
1858;CUST_01858;31;Male;6
1859;CUST_01859;38;Male;6
1860;CUST_01860;38;Male;7
1861;CUST_01861;33;Female;9
1862;CUST_01862;44;Male;4
1863;CUST_01863;44;Female;1
1864;CUST_01864;18;Male;2
1865;CUST_01865;50;Male;2
1866;CUST_01866;18;Male;4
1867;CUST_01867;47;Female;6
1868;CUST_01868;48;Male;7
1869;CUST_01869;21;Female;4
1870;CUST_01870;30;Male;5
1871;CUST_01871;21;Male;10
1872;CUST_01872;32;Male;7
1873;CUST_01873;31;Male;2
1874;CUST_01874;44;Male;3
1875;CUST_01875;50;Male;10
1876;CUST_01876;51;Female;2
1877;CUST_01877;28;Male;2
1878;CUST_01878;32;Female;5
1879;CUST_01879;18;Male;2
1880;CUST_01880;25;Female;4
1881;CUST_01881;46;Female;1
1882;CUST_01882;54;Male;10
1883;CUST_01883;20;Male;7
1884;CUST_01884;27;Female;1
1885;CUST_01885;34;Female;4
1886;CUST_01886;38;Male;9
1887;CUST_01887;25;Male;7
1888;CUST_01888;40;Female;3
1889;CUST_01889;29;Male;4
1890;CUST_01890;34;Female;2
1891;CUST_01891;41;Male;4
1892;CUST_01892;35;Male;8
1893;CUST_01893;29;Female;2
1894;CUST_01894;33;Female;1
1895;CUST_01895;33;Male;2
1896;CUST_01896;30;Male;4
1897;CUST_01897;31;Female;7
1898;CUST_01898;54;Female;2
1899;CUST_01899;41;Male;10
1900;CUST_01900;31;Female;5
1901;CUST_01901;43;Female;2
1902;CUST_01902;30;Female;10
1903;CUST_01903;49;Female;9
1904;CUST_01904;39;Male;9
1905;CUST_01905;33;Female;2
1906;CUST_01906;40;Female;2
1907;CUST_01907;18;Male;2
1908;CUST_01908;21;Male;8
1909;CUST_01909;20;Male;8
1910;CUST_01910;36;Female;10
1911;CUST_01911;55;Male;1
1912;CUST_01912;61;Female;2
1913;CUST_01913;42;Female;6
1914;CUST_01914;41;Female;4
1915;CUST_01915;18;Female;8
1916;CUST_01916;28;Female;4
1917;CUST_01917;25;Male;1
1918;CUST_01918;27;Female;1
1919;CUST_01919;32;Male;2
1920;CUST_01920;29;Female;1
1921;CUST_01921;18;Male;2
1922;CUST_01922;43;Other;1
1923;CUST_01923;22;Female;2
1924;CUST_01924;37;Female;2
1925;CUST_01925;59;Male;8
1926;CUST_01926;23;Male;1
1927;CUST_01927;18;Female;10
1928;CUST_01928;31;Male;8
1929;CUST_01929;48;Female;6
1930;CUST_01930;58;Male;5
1931;CUST_01931;20;Female;2
1932;CUST_01932;40;Male;8
1933;CUST_01933;29;Female;5
1934;CUST_01934;33;Female;3
1935;CUST_01935;66;Male;2
1936;CUST_01936;18;Male;1
1937;CUST_01937;38;Male;2
1938;CUST_01938;40;Female;6
1939;CUST_01939;48;Female;8
1940;CUST_01940;36;Female;1
1941;CUST_01941;38;Female;6
1942;CUST_01942;30;Male;10
1943;CUST_01943;38;Male;4
1944;CUST_01944;30;Male;3
1945;CUST_01945;42;Male;8
1946;CUST_01946;30;Female;2
1947;CUST_01947;39;Female;10
1948;CUST_01948;34;Male;2
1949;CUST_01949;48;Female;6
1950;CUST_01950;34;Female;5
1951;CUST_01951;18;Male;3
1952;CUST_01952;50;Male;4
1953;CUST_01953;24;Male;1
1954;CUST_01954;27;Female;2
1955;CUST_01955;27;Female;6
1956;CUST_01956;51;Female;2
1957;CUST_01957;18;Male;6
1958;CUST_01958;72;Male;2
1959;CUST_01959;47;Female;1
1960;CUST_01960;37;Female;2
1961;CUST_01961;34;Female;9
1962;CUST_01962;38;Female;8
1963;CUST_01963;41;Male;1
1964;CUST_01964;42;Female;2
1965;CUST_01965;41;Female;4
1966;CUST_01966;36;Male;2
1967;CUST_01967;32;Female;6
1968;CUST_01968;33;Male;7
1969;CUST_01969;32;Male;6
1970;CUST_01970;48;Male;10
1971;CUST_01971;42;Male;6
1972;CUST_01972;18;Male;5
1973;CUST_01973;42;Male;5
1974;CUST_01974;37;Female;4
1975;CUST_01975;34;Male;1
1976;CUST_01976;30;Male;4
1977;CUST_01977;48;Male;2
1978;CUST_01978;46;Female;10
1979;CUST_01979;25;Male;4
1980;CUST_01980;39;Male;2
1981;CUST_01981;23;Female;2
1982;CUST_01982;18;Female;4
1983;CUST_01983;27;Female;3
1984;CUST_01984;45;Female;6
1985;CUST_01985;46;Male;10
1986;CUST_01986;41;Female;1
1987;CUST_01987;43;Male;6
1988;CUST_01988;41;Male;4
1989;CUST_01989;27;Male;10
1990;CUST_01990;40;Female;2
1991;CUST_01991;44;Male;4
1992;CUST_01992;44;Female;1
1993;CUST_01993;49;Female;1
1994;CUST_01994;43;Male;9
1995;CUST_01995;39;Female;2
1996;CUST_01996;47;Female;1
1997;CUST_01997;34;Female;4
1998;CUST_01998;24;Male;3
1999;CUST_01999;33;Female;4
2000;CUST_02000;26;Male;8
2001;CUST_02001;26;Female;3
2002;CUST_02002;33;Female;1
2003;CUST_02003;25;Male;1
2004;CUST_02004;31;Female;1
2005;CUST_02005;18;Female;7
2006;CUST_02006;37;Female;2
2007;CUST_02007;35;Male;1
2008;CUST_02008;25;Male;10
2009;CUST_02009;42;Female;6
2010;CUST_02010;46;Female;4
2011;CUST_02011;18;Female;6
2012;CUST_02012;25;Male;2
2013;CUST_02013;25;Male;4
2014;CUST_02014;23;Female;4
2015;CUST_02015;44;Female;3
2016;CUST_02016;32;Male;1
2017;CUST_02017;31;Female;3
2018;CUST_02018;18;Female;10
2019;CUST_02019;42;Male;2
2020;CUST_02020;20;Male;8
2021;CUST_02021;35;Male;2
2022;CUST_02022;38;Female;9
2023;CUST_02023;51;Male;3
2024;CUST_02024;19;Male;1
2025;CUST_02025;18;Female;1
2026;CUST_02026;37;Male;1
2027;CUST_02027;56;Male;1
2028;CUST_02028;49;Male;1
2029;CUST_02029;37;Female;1
2030;CUST_02030;29;Female;10
2031;CUST_02031;44;Male;2
2032;CUST_02032;23;Female;7
2033;CUST_02033;40;Female;7
2034;CUST_02034;41;Male;4
2035;CUST_02035;47;Male;3
2036;CUST_02036;68;Male;2
2037;CUST_02037;39;Male;2
2038;CUST_02038;28;Female;6
2039;CUST_02039;34;Female;4
2040;CUST_02040;18;Male;6
2041;CUST_02041;26;Male;3
2042;CUST_02042;30;Male;9
2043;CUST_02043;28;Female;10
2044;CUST_02044;36;Male;8
2045;CUST_02045;25;Female;2
2046;CUST_02046;48;Male;2
2047;CUST_02047;35;Female;8
2048;CUST_02048;34;Female;4
2049;CUST_02049;31;Male;4
2050;CUST_02050;36;Female;1
2051;CUST_02051;44;Female;6
2052;CUST_02052;24;Male;2
2053;CUST_02053;27;Female;10
2054;CUST_02054;31;Male;2
2055;CUST_02055;18;Female;2
2056;CUST_02056;25;Male;1
2057;CUST_02057;29;Female;2
2058;CUST_02058;45;Female;3
2059;CUST_02059;38;Female;2
2060;CUST_02060;37;Female;2
2061;CUST_02061;45;Female;6
2062;CUST_02062;33;Male;4
2063;CUST_02063;39;Female;2
2064;CUST_02064;33;Female;2
2065;CUST_02065;38;Female;9
2066;CUST_02066;28;Female;10
2067;CUST_02067;18;Female;1
2068;CUST_02068;33;Female;4
2069;CUST_02069;52;Male;1
2070;CUST_02070;46;Male;1
2071;CUST_02071;46;Male;10
2072;CUST_02072;49;Male;3
2073;CUST_02073;36;Female;2
2074;CUST_02074;37;Male;7
2075;CUST_02075;27;Male;2
2076;CUST_02076;31;Other;2
2077;CUST_02077;42;Male;2
2078;CUST_02078;49;Male;2
2079;CUST_02079;33;Male;5
2080;CUST_02080;29;Male;4
2081;CUST_02081;35;Female;2
2082;CUST_02082;42;Female;5
2083;CUST_02083;18;Female;3
2084;CUST_02084;18;Male;8
2085;CUST_02085;28;Female;5
2086;CUST_02086;20;Male;2
2087;CUST_02087;28;Male;7
2088;CUST_02088;33;Male;10
2089;CUST_02089;29;Male;3
2090;CUST_02090;52;Male;7
2091;CUST_02091;38;Male;1
2092;CUST_02092;38;Other;8
2093;CUST_02093;42;Male;1
2094;CUST_02094;21;Male;1
2095;CUST_02095;47;Male;2
2096;CUST_02096;34;Female;5
2097;CUST_02097;43;Male;1
2098;CUST_02098;22;Female;6
2099;CUST_02099;18;Female;1
2100;CUST_02100;44;Male;5
2101;CUST_02101;39;Male;1
2102;CUST_02102;24;Male;8
2103;CUST_02103;24;Female;3
2104;CUST_02104;48;Male;4
2105;CUST_02105;20;Male;1
2106;CUST_02106;54;Male;8
2107;CUST_02107;24;Female;5
2108;CUST_02108;42;Male;8
2109;CUST_02109;31;Male;2
2110;CUST_02110;42;Female;3
2111;CUST_02111;28;Female;1
2112;CUST_02112;33;Female;6
2113;CUST_02113;35;Male;7
2114;CUST_02114;22;Female;2
2115;CUST_02115;43;Female;7
2116;CUST_02116;28;Male;6
2117;CUST_02117;32;Female;3
2118;CUST_02118;23;Male;2
2119;CUST_02119;18;Female;4
2120;CUST_02120;32;Male;7
2121;CUST_02121;63;Female;2
2122;CUST_02122;44;Male;2
2123;CUST_02123;34;Female;9
2124;CUST_02124;31;Male;1
2125;CUST_02125;35;Female;9
2126;CUST_02126;41;Female;2
2127;CUST_02127;20;Male;1
2128;CUST_02128;48;Female;8
2129;CUST_02129;43;Other;10
2130;CUST_02130;43;Male;6
2131;CUST_02131;40;Male;6
2132;CUST_02132;35;Female;7
2133;CUST_02133;43;Male;2
2134;CUST_02134;42;Male;4
2135;CUST_02135;30;Male;2
2136;CUST_02136;28;Male;6
2137;CUST_02137;36;Male;1
2138;CUST_02138;53;Male;1
2139;CUST_02139;20;Female;4
2140;CUST_02140;18;Female;2
2141;CUST_02141;36;Male;2
2142;CUST_02142;35;Female;10
2143;CUST_02143;37;Female;4
2144;CUST_02144;37;Female;3
2145;CUST_02145;32;Male;10
2146;CUST_02146;52;Male;2
2147;CUST_02147;18;Female;6
2148;CUST_02148;25;Female;2
2149;CUST_02149;33;Female;7
2150;CUST_02150;18;Female;9
2151;CUST_02151;32;Male;6
2152;CUST_02152;54;Female;10
2153;CUST_02153;35;Male;2
2154;CUST_02154;37;Male;4
2155;CUST_02155;19;Female;3
2156;CUST_02156;27;Male;2
2157;CUST_02157;30;Male;1
2158;CUST_02158;31;Female;4
2159;CUST_02159;50;Male;8
2160;CUST_02160;41;Female;1
2161;CUST_02161;21;Other;5
2162;CUST_02162;37;Female;2
2163;CUST_02163;40;Male;1
2164;CUST_02164;48;Male;8
2165;CUST_02165;53;Male;2
2166;CUST_02166;22;Male;10
2167;CUST_02167;25;Male;2
2168;CUST_02168;19;Female;2
2169;CUST_02169;32;Male;2
2170;CUST_02170;40;Female;5
2171;CUST_02171;46;Male;6
2172;CUST_02172;34;Female;7
2173;CUST_02173;31;Female;1
2174;CUST_02174;36;Male;6
2175;CUST_02175;24;Male;4
2176;CUST_02176;60;Female;5
2177;CUST_02177;18;Female;8
2178;CUST_02178;37;Female;8
2179;CUST_02179;59;Male;2
2180;CUST_02180;35;Male;6
2181;CUST_02181;32;Female;4
2182;CUST_02182;30;Female;5
2183;CUST_02183;32;Male;1
2184;CUST_02184;51;Female;1
2185;CUST_02185;18;Male;4
2186;CUST_02186;53;Male;2
2187;CUST_02187;18;Male;2
2188;CUST_02188;31;Male;3
2189;CUST_02189;29;Female;6
2190;CUST_02190;42;Male;3
2191;CUST_02191;18;Male;7
2192;CUST_02192;40;Female;1
2193;CUST_02193;59;Female;6
2194;CUST_02194;18;Female;2
2195;CUST_02195;37;Female;5
2196;CUST_02196;27;Male;4
2197;CUST_02197;40;Female;1
2198;CUST_02198;35;Female;1
2199;CUST_02199;27;Female;4
2200;CUST_02200;40;Male;1
2201;CUST_02201;56;Male;1
2202;CUST_02202;32;Female;7
2203;CUST_02203;43;Male;7
2204;CUST_02204;19;Female;1
2205;CUST_02205;23;Female;4
2206;CUST_02206;40;Female;3
2207;CUST_02207;52;Female;2
2208;CUST_02208;39;Female;3
2209;CUST_02209;31;Male;2
2210;CUST_02210;34;Female;10
2211;CUST_02211;19;Female;6
2212;CUST_02212;42;Male;6
2213;CUST_02213;45;Male;3
2214;CUST_02214;29;Male;2
2215;CUST_02215;29;Female;1
2216;CUST_02216;38;Male;6
2217;CUST_02217;29;Female;7
2218;CUST_02218;34;Male;2
2219;CUST_02219;60;Male;7
2220;CUST_02220;32;Female;1
2221;CUST_02221;30;Male;2
2222;CUST_02222;27;Female;8
2223;CUST_02223;43;Female;2
2224;CUST_02224;32;Female;4
2225;CUST_02225;27;Male;2
2226;CUST_02226;50;Female;1
2227;CUST_02227;52;Female;6
2228;CUST_02228;27;Female;6
2229;CUST_02229;18;Female;4
2230;CUST_02230;47;Female;4
2231;CUST_02231;26;Female;2
2232;CUST_02232;44;Female;4
2233;CUST_02233;18;Male;5
2234;CUST_02234;45;Male;3
2235;CUST_02235;20;Male;2
2236;CUST_02236;43;Male;2
2237;CUST_02237;35;Male;5
2238;CUST_02238;23;Male;6
2239;CUST_02239;30;Female;6
2240;CUST_02240;43;Male;7
2241;CUST_02241;36;Female;1
2242;CUST_02242;42;Male;4
2243;CUST_02243;58;Male;9
2244;CUST_02244;18;Male;10
2245;CUST_02245;54;Male;2
2246;CUST_02246;36;Female;2
2247;CUST_02247;24;Female;2
2248;CUST_02248;19;Male;8
2249;CUST_02249;32;Male;1
2250;CUST_02250;46;Male;2
2251;CUST_02251;33;Female;5
2252;CUST_02252;53;Female;2
2253;CUST_02253;18;Female;2
2254;CUST_02254;34;Female;2
2255;CUST_02255;19;Female;2
2256;CUST_02256;39;Male;4
2257;CUST_02257;45;Male;5
2258;CUST_02258;29;Female;3
2259;CUST_02259;18;Female;4
2260;CUST_02260;37;Female;4
2261;CUST_02261;40;Female;6
2262;CUST_02262;39;Male;2
2263;CUST_02263;49;Female;2
2264;CUST_02264;22;Female;5
2265;CUST_02265;43;Male;2
2266;CUST_02266;49;Female;2
2267;CUST_02267;18;Female;4
2268;CUST_02268;38;Male;4
2269;CUST_02269;28;Male;2
2270;CUST_02270;34;Male;2
2271;CUST_02271;39;Female;1
2272;CUST_02272;29;Male;10
2273;CUST_02273;26;Female;2
2274;CUST_02274;35;Female;4
2275;CUST_02275;21;Male;6
2276;CUST_02276;21;Female;3
2277;CUST_02277;43;Other;1
2278;CUST_02278;21;Male;2
2279;CUST_02279;42;Male;4
2280;CUST_02280;40;Female;8
2281;CUST_02281;18;Female;2
2282;CUST_02282;26;Male;4
2283;CUST_02283;49;Male;2
2284;CUST_02284;23;Male;2
2285;CUST_02285;29;Other;4
2286;CUST_02286;40;Male;1
2287;CUST_02287;44;Female;7
2288;CUST_02288;31;Female;6
2289;CUST_02289;27;Male;4
2290;CUST_02290;52;Female;4
2291;CUST_02291;55;Male;4
2292;CUST_02292;46;Female;2
2293;CUST_02293;36;Male;3
2294;CUST_02294;25;Female;9
2295;CUST_02295;25;Female;2
2296;CUST_02296;41;Male;2
2297;CUST_02297;40;Male;2
2298;CUST_02298;51;Male;10
2299;CUST_02299;42;Male;10
2300;CUST_02300;18;Female;7
2301;CUST_02301;47;Female;8
2302;CUST_02302;23;Male;4
2303;CUST_02303;30;Female;6
2304;CUST_02304;38;Female;10
2305;CUST_02305;58;Female;4
2306;CUST_02306;72;Male;4
2307;CUST_02307;42;Male;10
2308;CUST_02308;32;Male;6
2309;CUST_02309;41;Female;10
2310;CUST_02310;45;Male;6
2311;CUST_02311;31;Male;8
2312;CUST_02312;56;Male;10
2313;CUST_02313;37;Female;4
2314;CUST_02314;40;Male;10
2315;CUST_02315;42;Male;4
2316;CUST_02316;40;Male;2
2317;CUST_02317;45;Male;2
2318;CUST_02318;27;Female;6
2319;CUST_02319;28;Male;6
2320;CUST_02320;21;Male;9
2321;CUST_02321;40;Female;1
2322;CUST_02322;44;Male;1
2323;CUST_02323;40;Male;2
2324;CUST_02324;55;Female;2
2325;CUST_02325;34;Male;8
2326;CUST_02326;43;Male;2
2327;CUST_02327;21;Male;6
2328;CUST_02328;30;Female;10
2329;CUST_02329;43;Female;4
2330;CUST_02330;45;Female;3
2331;CUST_02331;31;Female;4
2332;CUST_02332;34;Male;1
2333;CUST_02333;18;Male;3
2334;CUST_02334;30;Female;3
2335;CUST_02335;45;Female;2
2336;CUST_02336;41;Male;2
2337;CUST_02337;41;Female;2
2338;CUST_02338;35;Male;1
2339;CUST_02339;35;Male;9
2340;CUST_02340;27;Male;6
2341;CUST_02341;43;Male;1
2342;CUST_02342;40;Female;3
2343;CUST_02343;40;Female;4
2344;CUST_02344;28;Male;1
2345;CUST_02345;18;Male;5
2346;CUST_02346;48;Female;7
2347;CUST_02347;29;Male;7
2348;CUST_02348;24;Female;4
2349;CUST_02349;43;Male;7
2350;CUST_02350;30;Female;2
2351;CUST_02351;47;Male;6
2352;CUST_02352;42;Male;9
2353;CUST_02353;43;Male;1
2354;CUST_02354;18;Male;7
2355;CUST_02355;49;Male;4
2356;CUST_02356;38;Female;2
2357;CUST_02357;30;Male;8
2358;CUST_02358;36;Male;2
2359;CUST_02359;18;Female;10
2360;CUST_02360;39;Female;2
2361;CUST_02361;22;Female;5
2362;CUST_02362;18;Female;1
2363;CUST_02363;18;Male;2
2364;CUST_02364;48;Female;2
2365;CUST_02365;27;Female;5
2366;CUST_02366;53;Female;8
2367;CUST_02367;28;Male;8
2368;CUST_02368;18;Male;4
2369;CUST_02369;21;Male;4
2370;CUST_02370;49;Female;2
2371;CUST_02371;33;Female;6
2372;CUST_02372;28;Female;2
2373;CUST_02373;36;Male;9
2374;CUST_02374;41;Female;7
2375;CUST_02375;48;Female;4
2376;CUST_02376;52;Male;2
2377;CUST_02377;30;Female;7
2378;CUST_02378;19;Male;2
2379;CUST_02379;30;Female;2
2380;CUST_02380;38;Female;2
2381;CUST_02381;23;Female;6
2382;CUST_02382;23;Female;7
2383;CUST_02383;39;Female;1
2384;CUST_02384;34;Female;2
2385;CUST_02385;35;Male;4
2386;CUST_02386;25;Female;8
2387;CUST_02387;32;Male;2
2388;CUST_02388;23;Male;2
2389;CUST_02389;45;Female;5
2390;CUST_02390;47;Female;5
2391;CUST_02391;18;Male;9
2392;CUST_02392;23;Male;7
2393;CUST_02393;18;Male;2
2394;CUST_02394;27;Male;2
2395;CUST_02395;33;Male;1
2396;CUST_02396;18;Female;1
2397;CUST_02397;23;Male;5
2398;CUST_02398;22;Male;7
2399;CUST_02399;37;Male;8
2400;CUST_02400;35;Other;2
2401;CUST_02401;26;Male;3
2402;CUST_02402;37;Male;7
2403;CUST_02403;28;Male;2
2404;CUST_02404;31;Female;3
2405;CUST_02405;55;Female;1
2406;CUST_02406;51;Male;2
2407;CUST_02407;19;Male;10
2408;CUST_02408;44;Male;10
2409;CUST_02409;44;Female;2
2410;CUST_02410;21;Female;1
2411;CUST_02411;44;Male;9
2412;CUST_02412;53;Male;10
2413;CUST_02413;21;Male;8
2414;CUST_02414;23;Male;2
2415;CUST_02415;47;Female;2
2416;CUST_02416;38;Male;1
2417;CUST_02417;41;Male;2
2418;CUST_02418;39;Male;2
2419;CUST_02419;39;Female;2
2420;CUST_02420;19;Female;6
2421;CUST_02421;47;Male;1
2422;CUST_02422;49;Male;7
2423;CUST_02423;32;Male;2
2424;CUST_02424;34;Female;4
2425;CUST_02425;18;Male;2
2426;CUST_02426;41;Female;4
2427;CUST_02427;41;Female;2
2428;CUST_02428;34;Female;9
2429;CUST_02429;48;Male;7
2430;CUST_02430;30;Female;4
2431;CUST_02431;41;Female;2
2432;CUST_02432;22;Male;6
2433;CUST_02433;34;Male;8
2434;CUST_02434;32;Male;2
2435;CUST_02435;37;Male;6
2436;CUST_02436;30;Male;7
2437;CUST_02437;33;Female;8
2438;CUST_02438;44;Male;7
2439;CUST_02439;29;Female;3
2440;CUST_02440;18;Male;5
2441;CUST_02441;55;Female;4
2442;CUST_02442;51;Male;6
2443;CUST_02443;19;Female;7
2444;CUST_02444;43;Male;10
2445;CUST_02445;28;Male;9
2446;CUST_02446;38;Female;2
2447;CUST_02447;38;Male;1
2448;CUST_02448;32;Female;1
2449;CUST_02449;25;Female;1
2450;CUST_02450;26;Male;2
2451;CUST_02451;24;Female;8
2452;CUST_02452;25;Female;2
2453;CUST_02453;34;Male;8
2454;CUST_02454;26;Female;10
2455;CUST_02455;43;Female;1
2456;CUST_02456;52;Male;1
2457;CUST_02457;28;Male;10
2458;CUST_02458;37;Female;8
2459;CUST_02459;40;Male;3
2460;CUST_02460;40;Male;3
2461;CUST_02461;35;Male;9
2462;CUST_02462;43;Female;6
2463;CUST_02463;40;Male;3
2464;CUST_02464;20;Male;7
2465;CUST_02465;45;Female;3
2466;CUST_02466;45;Male;2
2467;CUST_02467;25;Female;9
2468;CUST_02468;35;Other;4
2469;CUST_02469;43;Female;7
2470;CUST_02470;32;Female;2
2471;CUST_02471;47;Male;1
2472;CUST_02472;63;Female;1
2473;CUST_02473;25;Male;1
2474;CUST_02474;18;Male;2
2475;CUST_02475;38;Male;7
2476;CUST_02476;43;Male;2
2477;CUST_02477;32;Female;1
2478;CUST_02478;52;Male;2
2479;CUST_02479;18;Female;6
2480;CUST_02480;43;Female;1
2481;CUST_02481;27;Female;1
2482;CUST_02482;55;Male;4
2483;CUST_02483;58;Female;10
2484;CUST_02484;25;Male;2
2485;CUST_02485;28;Male;2
2486;CUST_02486;45;Other;2
2487;CUST_02487;30;Male;9
2488;CUST_02488;34;Male;1
2489;CUST_02489;35;Female;6
2490;CUST_02490;18;Male;2
2491;CUST_02491;34;Female;4
2492;CUST_02492;26;Male;2
2493;CUST_02493;29;Male;2
2494;CUST_02494;52;Male;4
2495;CUST_02495;19;Male;1
2496;CUST_02496;44;Male;2
2497;CUST_02497;31;Female;10
2498;CUST_02498;31;Female;9
2499;CUST_02499;44;Female;1
2500;CUST_02500;39;Male;10
2501;CUST_02501;41;Female;9
2502;CUST_02502;46;Female;7
2503;CUST_02503;31;Female;4
2504;CUST_02504;27;Male;8
2505;CUST_02505;21;Female;2
2506;CUST_02506;25;Female;4
2507;CUST_02507;70;Male;1
2508;CUST_02508;49;Female;2
2509;CUST_02509;18;Male;4
2510;CUST_02510;19;Female;2
2511;CUST_02511;40;Female;10
2512;CUST_02512;41;Female;4
2513;CUST_02513;41;Male;6
2514;CUST_02514;31;Male;2
2515;CUST_02515;33;Female;2
2516;CUST_02516;38;Male;6
2517;CUST_02517;36;Male;9
2518;CUST_02518;18;Female;2
2519;CUST_02519;32;Female;1
2520;CUST_02520;24;Male;3
2521;CUST_02521;37;Male;2
