Order_ID,Date,Age,Gender,City_Name,Product_Category_Name,Payment_Method,Device_Type,Unit_Price,Quantity,Discount_Amount,Total_Amount,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating
7539,2023-05-06,42,Male,Konya,Sports,"Credit Card",Mobile,444.41,5,0.00,2222.05,15,7,1,8,5
7541,2023-09-22,42,Male,Konya,Sports,"Credit Card",Mobile,519.09,1,0.00,519.09,5,5,1,4,4
7549,2023-06-05,18,Female,Istanbul,Toys,"Credit Card",Mobile,118.63,4,0.00,474.52,12,5,1,2,5
7550,2024-03-04,18,Female,Istanbul,Toys,"Credit Card",Mobile,69.83,2,22.00,117.66,11,9,1,4,4
7556,2024-01-25,27,Male,Izmir,Food,"Credit Card",Mobile,22.72,3,9.82,58.34,12,12,1,10,4
7562,2023-04-22,27,Female,Izmir,Books,"Credit Card",Mobile,45.50,4,0.00,182.00,20,7,1,4,5
7575,2023-04-29,43,Male,Gaziantep,Books,"Credit Card",Mobile,51.62,1,8.39,43.23,18,9,1,2,5
7577,2023-07-31,43,Male,Gaziantep,Electronics,"Credit Card",Mobile,3330.68,2,0.00,6661.36,12,10,1,8,5
7580,2023-04-25,40,Female,Konya,Electronics,"Credit Card",Mobile,3856.20,3,0.00,11568.60,17,11,1,17,4
7581,2023-10-27,40,Female,Konya,Toys,"Credit Card",Mobile,268.35,5,0.00,1341.75,18,9,1,4,5
7583,2024-01-19,40,Female,Konya,Fashion,"Credit Card",Mobile,81.73,5,0.00,408.65,16,14,1,9,4
7588,2023-05-14,31,Male,Istanbul,Sports,"Credit Card",Mobile,684.95,1,0.00,684.95,20,7,1,2,2
7589,2023-10-03,31,Male,Istanbul,Toys,"Credit Card",Mobile,119.51,3,72.13,286.40,10,10,1,5,4
7594,2023-03-15,19,Female,Bursa,Beauty,"Credit Card",Mobile,81.87,1,0.00,81.87,14,6,1,3,4
7595,2024-02-14,42,Male,Bursa,Books,"Credit Card",Mobile,20.66,3,0.00,61.98,11,11,1,6,5
7601,2024-03-22,29,Male,Istanbul,Toys,"Credit Card",Mobile,116.11,2,0.00,232.22,9,7,1,3,4
7609,2023-03-16,34,Male,Istanbul,Toys,"Credit Card",Mobile,67.86,3,0.00,203.58,16,7,1,7,4
7614,2023-10-15,60,Male,Gaziantep,Fashion,"Credit Card",Mobile,210.04,3,101.78,528.34,17,8,1,8,5
7627,2024-02-28,27,Male,Istanbul,Sports,"Credit Card",Mobile,93.28,2,0.00,186.56,16,7,1,7,5
7634,2023-03-24,27,Female,Bursa,Books,"Credit Card",Mobile,85.64,5,0.00,428.20,16,8,1,6,4
7643,2023-07-09,26,Female,Istanbul,Food,"Credit Card",Mobile,67.48,2,18.13,116.83,17,12,1,6,5
7644,2023-07-24,26,Female,Istanbul,"Home & Garden","Credit Card",Mobile,597.54,5,0.00,2987.70,17,7,1,7,5
7645,2023-11-06,44,Female,Izmir,Sports,"Credit Card",Mobile,303.75,2,0.00,607.50,17,8,1,7,4
7648,2023-07-08,45,Male,Konya,"Home & Garden","Credit Card",Mobile,641.16,2,0.00,1282.32,17,6,1,7,4
7649,2023-07-31,45,Male,Konya,Electronics,"Credit Card",Mobile,899.28,3,586.77,2111.07,18,9,1,5,4
7653,2023-12-23,20,Male,Istanbul,Fashion,"Credit Card",Mobile,79.36,1,11.70,67.66,15,7,1,8,4
7655,2023-05-31,43,Male,Istanbul,Sports,"Credit Card",Mobile,303.27,1,0.00,303.27,21,10,1,5,5
7659,2023-10-28,35,Male,Kayseri,Books,"Credit Card",Mobile,90.37,4,0.00,361.48,16,9,1,3,5
7662,2023-05-04,23,Male,Bursa,Fashion,"Credit Card",Mobile,79.63,4,0.00,318.52,18,7,1,24,4
7665,2024-01-26,23,Male,Bursa,Beauty,"Credit Card",Mobile,117.15,3,53.22,298.23,18,11,1,1,4
7668,2023-01-21,30,Female,Bursa,Fashion,"Credit Card",Mobile,180.22,1,32.85,147.37,12,7,1,13,5
7669,2023-08-31,30,Female,Bursa,Fashion,"Credit Card",Mobile,125.31,3,0.00,375.93,15,7,1,2,4
7678,2023-06-01,42,Male,Izmir,Sports,"Credit Card",Mobile,440.36,4,129.03,1632.41,13,9,1,5,5
7680,2023-12-02,42,Male,Izmir,"Home & Garden","Credit Card",Mobile,530.83,3,118.36,1474.13,15,10,1,14,3
7681,2024-02-04,42,Male,Izmir,Beauty,"Credit Card",Mobile,80.32,1,4.49,75.83,12,8,1,3,5
7683,2023-08-31,18,Male,Antalya,Electronics,"Credit Card",Mobile,2580.57,3,1035.78,6705.93,14,9,0,1,2
7687,2024-01-09,54,Male,Istanbul,Beauty,"Credit Card",Mobile,232.04,2,0.00,464.08,17,11,1,7,4
7691,2023-09-08,36,Female,Istanbul,Food,"Credit Card",Mobile,89.32,1,0.00,89.32,15,8,1,8,5
7692,2023-11-19,36,Female,Istanbul,Sports,"Credit Card",Mobile,364.76,1,0.00,364.76,14,11,1,6,5
7699,2024-01-28,24,Female,Istanbul,Electronics,"Credit Card",Mobile,950.71,3,0.00,2852.13,17,8,1,5,4
7702,2023-12-02,19,Male,Adana,Books,"Credit Card",Mobile,47.89,1,0.00,47.89,15,8,1,6,5
7713,2024-03-13,53,Female,Istanbul,Books,"Credit Card",Mobile,29.60,5,0.00,148.00,15,12,1,10,4
7716,2023-04-13,34,Female,Istanbul,Toys,"Credit Card",Mobile,134.22,3,61.76,340.90,15,11,0,8,4
7719,2023-08-15,19,Female,Istanbul,"Home & Garden","Credit Card",Mobile,435.87,1,67.67,368.20,17,9,1,3,3
7723,2023-07-06,39,Male,Izmir,Sports,"Credit Card",Mobile,112.76,2,0.00,225.52,15,12,1,6,5
7730,2023-01-30,37,Female,Izmir,Fashion,"Credit Card",Mobile,487.81,5,0.00,2439.05,13,8,1,8,1
7733,2023-05-25,40,Female,Bursa,Electronics,"Credit Card",Mobile,1433.37,4,0.00,5733.48,14,10,1,4,5
7734,2023-03-14,39,Male,Istanbul,Toys,"Credit Card",Mobile,84.09,1,0.00,84.09,17,6,0,18,5
7736,2023-05-03,39,Male,Istanbul,Food,"Credit Card",Mobile,39.13,2,0.00,78.26,16,9,1,5,3
7740,2023-10-05,39,Male,Istanbul,Books,"Credit Card",Mobile,19.92,4,0.00,79.68,16,8,1,6,3
7743,2023-08-15,49,Female,Istanbul,Toys,"Credit Card",Mobile,107.30,1,0.00,107.30,14,9,1,6,5
7749,2024-01-13,43,Male,Istanbul,Beauty,"Credit Card",Mobile,70.74,3,25.47,186.75,13,12,1,8,5
7750,2023-03-06,49,Female,Istanbul,Books,"Credit Card",Mobile,70.66,3,34.97,177.01,13,12,1,9,4
7752,2023-10-05,49,Female,Istanbul,Fashion,"Credit Card",Mobile,78.97,3,34.60,202.31,19,7,1,15,4
7753,2024-03-05,18,Female,Izmir,Beauty,"Credit Card",Mobile,52.49,2,10.41,94.57,13,8,0,4,3
7754,2023-02-07,38,Male,Izmir,Beauty,"Credit Card",Mobile,107.44,1,0.00,107.44,13,10,1,8,4
7763,2023-09-01,29,Male,Antalya,Electronics,"Credit Card",Mobile,1143.93,5,0.00,5719.65,13,8,1,4,1
7764,2023-12-20,29,Male,Antalya,Food,"Credit Card",Mobile,94.59,3,54.90,228.87,11,6,1,3,2
7773,2023-08-04,21,Male,Bursa,Toys,"Credit Card",Mobile,70.30,5,40.40,311.10,14,10,1,2,5
7777,2023-05-24,43,Other,Ankara,Food,"Credit Card",Mobile,81.95,4,0.00,327.80,13,8,1,7,4
7779,2023-03-18,21,Male,Istanbul,Electronics,"Credit Card",Mobile,2399.38,3,1487.39,5710.75,17,13,1,5,2
7781,2023-05-10,21,Male,Istanbul,Food,"Credit Card",Mobile,154.59,4,0.00,618.36,15,10,1,5,5
7788,2023-10-08,42,Male,Izmir,Sports,"Credit Card",Mobile,396.56,1,0.00,396.56,18,6,1,6,1
7789,2023-08-17,40,Female,Adana,Sports,"Credit Card",Mobile,431.04,2,0.00,862.08,17,7,1,2,3
7790,2023-12-26,40,Female,Adana,Food,"Credit Card",Mobile,26.49,5,0.00,132.45,12,8,1,4,3
7793,2023-09-03,18,Female,Istanbul,Beauty,"Credit Card",Mobile,45.77,1,0.00,45.77,17,9,1,7,4
7798,2023-08-27,49,Male,Istanbul,"Home & Garden","Credit Card",Mobile,1036.95,5,755.63,4429.12,16,8,1,4,4
7804,2023-07-24,29,Other,Izmir,Fashion,"Credit Card",Mobile,161.47,2,37.72,285.22,18,7,1,10,5
7809,2023-10-21,31,Female,Bursa,Beauty,"Credit Card",Mobile,192.13,2,0.00,384.26,16,5,0,3,4
7813,2023-01-25,27,Male,Izmir,Electronics,"Credit Card",Mobile,266.18,1,0.00,266.18,13,12,1,4,3
7815,2023-01-04,52,Female,Izmir,Sports,"Credit Card",Mobile,558.72,4,339.02,1895.86,13,12,1,6,5
7816,2023-02-11,52,Female,Izmir,Food,"Credit Card",Mobile,195.35,5,0.00,976.75,16,9,1,8,5
7819,2023-08-16,52,Female,Izmir,Sports,"Credit Card",Mobile,55.69,1,0.00,55.69,10,9,1,10,3
7827,2024-02-19,46,Female,Istanbul,Fashion,"Credit Card",Mobile,320.75,3,0.00,962.25,17,8,1,4,1
7831,2023-02-24,25,Female,Eskisehir,Fashion,"Credit Card",Mobile,509.75,4,104.33,1934.67,14,7,1,4,5
7840,2023-07-23,40,Male,Istanbul,Toys,"Credit Card",Mobile,295.74,3,0.00,887.22,14,7,1,2,5
7842,2023-11-21,40,Male,Istanbul,Beauty,"Credit Card",Mobile,168.07,5,0.00,840.35,11,9,1,12,1
7846,2023-08-30,51,Male,Antalya,Electronics,"Credit Card",Mobile,738.70,4,0.00,2954.80,16,9,1,8,5
7854,2023-02-05,18,Female,Gaziantep,Sports,"Credit Card",Mobile,183.88,5,0.00,919.40,15,9,1,5,4
7858,2024-03-06,18,Female,Gaziantep,"Home & Garden","Credit Card",Mobile,546.69,2,0.00,1093.38,12,8,1,4,4
7861,2023-02-20,23,Male,Izmir,Toys,"Credit Card",Mobile,233.08,2,0.00,466.16,11,9,1,6,1
7868,2023-05-08,58,Female,Izmir,"Home & Garden","Credit Card",Mobile,761.04,1,71.95,689.09,20,6,1,9,4
7872,2023-02-23,42,Male,Antalya,Sports,"Credit Card",Mobile,560.89,5,0.00,2804.45,16,5,1,5,5
7873,2023-02-23,42,Male,Antalya,"Home & Garden","Credit Card",Mobile,544.99,2,162.90,927.08,15,7,1,4,3
7882,2023-11-12,41,Female,Antalya,"Home & Garden","Credit Card",Mobile,158.02,5,46.18,743.92,15,9,1,7,1
7885,2023-02-06,45,Male,Bursa,Toys,"Credit Card",Mobile,84.40,3,0.00,253.20,11,12,1,3,2
7901,2023-09-09,56,Male,Antalya,Sports,"Credit Card",Mobile,427.36,5,0.00,2136.80,16,10,1,5,4
7903,2023-02-17,37,Female,Izmir,Toys,"Credit Card",Mobile,78.23,1,0.00,78.23,17,7,1,9,2
7905,2024-02-12,37,Female,Izmir,Sports,"Credit Card",Mobile,264.44,1,44.82,219.62,14,7,1,7,3
7912,2023-04-27,40,Male,Istanbul,"Home & Garden","Credit Card",Mobile,562.03,3,0.00,1686.09,15,7,1,6,5
7922,2023-05-12,27,Female,Bursa,Beauty,"Credit Card",Mobile,60.18,1,3.80,56.38,11,5,1,14,4
7932,2023-06-29,21,Male,Eskisehir,Toys,"Credit Card",Mobile,94.86,1,0.00,94.86,10,7,0,6,4
7933,2023-05-07,40,Female,Ankara,Toys,"Credit Card",Mobile,71.64,5,19.86,338.34,11,6,1,4,5
7942,2023-04-06,40,Male,Istanbul,Beauty,"Credit Card",Mobile,285.14,5,124.33,1301.37,14,9,1,6,5
7947,2023-11-10,40,Male,Istanbul,Sports,"Credit Card",Mobile,849.91,5,285.22,3964.33,12,13,1,8,3
7952,2023-05-31,34,Male,Adana,Sports,"Credit Card",Mobile,530.16,3,109.96,1480.52,16,6,1,7,3
7953,2023-12-29,34,Male,Adana,Fashion,"Credit Card",Mobile,278.61,3,0.00,835.83,15,10,1,7,2
7978,2023-02-08,45,Female,Istanbul,Electronics,"Credit Card",Mobile,3774.83,1,0.00,3774.83,18,9,0,3,4
7979,2023-07-05,41,Male,Istanbul,Books,"Credit Card",Mobile,16.59,2,0.00,33.18,15,9,1,8,5
7980,2023-07-20,41,Male,Istanbul,Toys,"Credit Card",Mobile,166.14,2,0.00,332.28,16,9,1,3,5
7982,2023-05-07,41,Female,Istanbul,Sports,"Credit Card",Mobile,123.34,2,0.00,246.68,13,9,0,11,3
7983,2023-07-19,41,Female,Istanbul,Sports,"Credit Card",Mobile,538.59,5,266.50,2426.45,11,7,1,8,4
7986,2023-05-05,35,Male,Ankara,Books,"Credit Card",Mobile,72.28,5,0.00,361.40,10,7,1,5,4
7988,2023-07-23,35,Male,Ankara,Food,"Credit Card",Mobile,24.47,1,1.68,22.79,17,9,1,8,4
7994,2023-12-08,35,Male,Ankara,"Home & Garden","Credit Card",Mobile,720.73,5,0.00,3603.65,13,9,1,7,2
7998,2023-04-25,27,Male,Bursa,Food,"Credit Card",Mobile,195.78,1,0.00,195.78,19,7,1,16,3
8012,2023-05-06,28,Male,Ankara,Food,"Credit Card",Mobile,27.99,5,0.00,139.95,15,9,1,3,4
8014,2023-08-22,28,Male,Ankara,"Home & Garden","Credit Card",Mobile,158.63,2,45.36,271.90,16,11,1,16,5
8015,2023-09-29,28,Male,Ankara,Beauty,"Credit Card",Mobile,131.41,2,0.00,262.82,14,13,1,9,5
8016,2024-02-07,18,Male,Kayseri,Sports,"Credit Card",Mobile,189.76,5,64.26,884.54,11,7,1,6,4
8025,2024-01-03,48,Female,Gaziantep,Books,"Credit Card",Mobile,49.09,2,7.48,90.70,13,6,1,15,3
8027,2023-06-24,29,Male,Gaziantep,Food,"Credit Card",Mobile,51.52,4,0.00,206.08,15,8,1,9,4
8029,2023-07-17,24,Female,Izmir,Beauty,"Credit Card",Mobile,137.86,1,0.00,137.86,17,8,0,2,4
8030,2023-08-18,24,Female,Izmir,Fashion,"Credit Card",Mobile,78.42,4,0.00,313.68,15,12,1,6,1
8032,2024-03-06,24,Female,Izmir,Beauty,"Credit Card",Mobile,55.34,3,18.95,147.07,15,9,1,7,4
8045,2023-05-18,43,Male,Ankara,Toys,"Credit Card",Mobile,182.39,3,0.00,547.17,13,12,1,3,2
8052,2023-09-15,18,Male,Gaziantep,Fashion,"Credit Card",Mobile,76.32,4,0.00,305.28,18,9,1,8,5
8060,2023-09-12,30,Male,Adana,Food,"Credit Card",Mobile,182.21,2,0.00,364.42,12,5,1,10,1
8062,2023-02-06,36,Male,Istanbul,Food,"Credit Card",Mobile,27.79,2,3.02,52.56,18,8,1,19,1
8064,2023-04-25,36,Male,Istanbul,Sports,"Credit Card",Mobile,475.19,1,0.00,475.19,12,12,1,6,4
8067,2023-11-18,36,Male,Istanbul,Toys,"Credit Card",Mobile,94.75,3,0.00,284.25,20,10,1,4,4
8069,2023-02-04,18,Female,Antalya,Toys,"Credit Card",Mobile,279.12,3,77.93,759.43,13,13,0,4,5
8070,2023-03-09,18,Female,Antalya,Electronics,"Credit Card",Mobile,1569.79,2,0.00,3139.58,11,13,1,1,3
8071,2023-04-07,18,Female,Antalya,Food,"Credit Card",Mobile,45.48,2,13.94,77.02,15,13,1,5,5
8074,2023-08-24,18,Female,Antalya,Electronics,"Credit Card",Mobile,1127.70,5,758.82,4879.68,21,8,1,5,2
8084,2023-08-26,22,Female,Kayseri,Books,"Credit Card",Mobile,28.91,3,0.00,86.73,14,8,1,5,4
8086,2024-02-29,22,Female,Kayseri,Sports,"Credit Card",Mobile,286.81,2,0.00,573.62,17,11,1,7,4
8093,2023-12-06,48,Female,Istanbul,Electronics,"Credit Card",Mobile,747.49,4,0.00,2989.96,10,7,1,13,5
8095,2023-01-26,53,Female,Adana,Food,"Credit Card",Mobile,26.83,3,0.00,80.49,13,9,1,6,4
8097,2023-05-08,53,Female,Adana,Sports,"Credit Card",Mobile,350.85,5,0.00,1754.25,15,6,1,5,3
8098,2023-05-27,53,Female,Adana,Fashion,"Credit Card",Mobile,204.36,2,0.00,408.72,16,6,1,4,1
8109,2024-01-14,21,Male,Izmir,Sports,"Credit Card",Mobile,101.17,3,57.10,246.41,11,10,1,3,5
8112,2023-06-15,49,Female,Istanbul,Food,"Credit Card",Mobile,63.85,4,0.00,255.40,16,9,1,6,4
8123,2023-05-11,36,Male,Eskisehir,Sports,"Credit Card",Mobile,346.17,3,158.99,879.52,16,9,1,9,5
8124,2024-01-24,36,Male,Eskisehir,Electronics,"Credit Card",Mobile,3967.96,2,659.05,7276.87,15,9,1,6,5
8125,2023-03-31,41,Female,Gaziantep,Toys,"Credit Card",Mobile,205.73,5,168.62,860.03,17,12,0,3,2
8134,2023-07-30,48,Female,Izmir,Food,"Credit Card",Mobile,51.53,4,0.00,206.12,14,6,1,5,3
8138,2023-10-12,52,Male,Istanbul,Sports,"Credit Card",Mobile,361.19,3,121.51,962.06,14,3,1,4,5
8153,2023-08-03,38,Female,Istanbul,Toys,"Credit Card",Mobile,152.59,2,0.00,305.18,15,6,1,3,4
8156,2024-01-13,38,Female,Istanbul,Beauty,"Credit Card",Mobile,152.81,5,102.42,661.63,10,9,1,7,2
8158,2024-03-13,38,Female,Istanbul,Sports,"Credit Card",Mobile,274.45,3,0.00,823.35,16,7,1,7,5
8159,2023-05-27,23,Female,Bursa,Books,"Credit Card",Mobile,27.31,5,0.00,136.55,16,10,1,9,5
8164,2024-03-03,23,Female,Bursa,Electronics,"Credit Card",Mobile,1505.22,4,0.00,6020.88,18,10,1,2,4
8186,2023-10-17,25,Female,Adana,"Home & Garden","Credit Card",Mobile,267.21,4,230.03,838.81,15,10,1,4,3
8194,2024-02-16,23,Male,Istanbul,Fashion,"Credit Card",Mobile,271.66,4,109.70,976.94,11,7,1,11,3
8195,2024-02-27,23,Male,Istanbul,Toys,"Credit Card",Mobile,159.53,3,68.74,409.85,14,6,1,6,4
8201,2023-11-30,47,Female,Kayseri,Electronics,"Credit Card",Mobile,427.52,1,0.00,427.52,12,7,1,7,5
8208,2023-10-07,18,Male,Istanbul,Fashion,"Credit Card",Mobile,377.31,1,0.00,377.31,13,8,1,2,1
8216,2024-02-07,33,Male,Ankara,Sports,"Credit Card",Mobile,127.37,2,0.00,254.74,9,10,1,5,4
8217,2024-03-18,33,Male,Ankara,Books,"Credit Card",Mobile,45.37,2,0.00,90.74,16,7,1,4,5
8218,2023-11-19,18,Female,Ankara,Fashion,"Credit Card",Mobile,180.52,3,0.00,541.56,20,11,1,9,3
8222,2023-08-18,22,Male,Gaziantep,Food,"Credit Card",Mobile,24.92,5,21.21,103.39,14,12,1,11,4
8225,2023-08-09,37,Male,Adana,Food,"Credit Card",Mobile,107.45,3,0.00,322.35,16,8,0,10,3
8229,2023-02-22,26,Male,Konya,Toys,"Credit Card",Mobile,32.67,3,0.00,98.01,22,10,0,4,3
8232,2023-12-04,26,Male,Konya,Sports,"Credit Card",Mobile,664.48,3,0.00,1993.44,15,8,1,7,3
8243,2024-01-26,28,Male,Istanbul,Toys,"Credit Card",Mobile,92.21,3,46.86,229.77,16,8,1,6,5
8248,2023-04-04,51,Male,Istanbul,Electronics,"Credit Card",Mobile,2422.95,1,0.00,2422.95,10,10,1,8,2
8250,2023-12-06,51,Male,Istanbul,Food,"Credit Card",Mobile,64.17,2,0.00,128.34,16,13,1,13,4
8251,2024-02-09,51,Male,Istanbul,Toys,"Credit Card",Mobile,140.92,1,0.00,140.92,14,10,1,20,4
8255,2023-07-07,44,Male,Antalya,"Home & Garden","Credit Card",Mobile,1168.30,4,0.00,4673.20,13,10,1,2,4
8263,2024-03-20,53,Male,Antalya,Food,"Credit Card",Mobile,76.07,2,32.64,119.50,17,13,1,13,5
8265,2023-04-27,21,Male,Adana,Food,"Credit Card",Mobile,143.14,3,35.58,393.84,8,7,1,4,5
8266,2023-08-09,21,Male,Adana,"Home & Garden","Credit Card",Mobile,555.87,4,0.00,2223.48,14,8,1,7,5
8271,2023-01-06,47,Female,Istanbul,Toys,"Credit Card",Mobile,343.28,5,277.55,1438.85,12,11,0,1,4
8274,2024-01-19,47,Female,Istanbul,"Home & Garden","Credit Card",Mobile,1153.09,3,491.91,2967.36,15,9,1,6,5
8276,2023-01-04,38,Male,Ankara,Fashion,"Credit Card",Mobile,166.12,4,0.00,664.48,14,9,0,3,1
8278,2023-06-16,38,Male,Ankara,Beauty,"Credit Card",Mobile,60.66,2,23.90,97.42,15,4,1,5,5
8279,2024-02-09,38,Male,Ankara,Books,"Credit Card",Mobile,36.23,5,14.00,167.15,16,7,1,8,4
8281,2023-04-19,41,Male,Istanbul,Food,"Credit Card",Mobile,115.78,5,0.00,578.90,15,8,1,14,4
8283,2023-02-14,39,Male,Istanbul,Electronics,"Credit Card",Mobile,3322.48,4,0.00,13289.92,18,11,1,3,5
8286,2023-11-07,39,Male,Istanbul,Toys,"Credit Card",Mobile,70.89,4,0.00,283.56,12,10,1,7,4
8287,2024-01-01,39,Male,Istanbul,Toys,"Credit Card",Mobile,312.96,2,0.00,625.92,12,5,1,8,4
8293,2023-05-15,19,Female,Bursa,Sports,"Credit Card",Mobile,301.48,4,0.00,1205.92,10,6,1,10,5
8303,2024-03-22,47,Male,Ankara,Books,"Credit Card",Mobile,29.77,3,0.00,89.31,12,9,1,5,5
8310,2024-02-23,34,Female,Izmir,Electronics,"Credit Card",Mobile,1385.34,1,286.82,1098.52,15,11,1,13,5
8311,2023-05-18,18,Male,Istanbul,Electronics,"Credit Card",Mobile,1704.55,3,0.00,5113.65,15,7,1,10,5
8314,2023-11-21,18,Male,Istanbul,Sports,"Credit Card",Mobile,189.91,1,0.00,189.91,13,13,1,6,5
8318,2023-04-12,41,Female,Istanbul,Food,"Credit Card",Mobile,25.50,5,0.00,127.50,12,6,1,8,1
8319,2023-10-11,41,Female,Istanbul,Fashion,"Credit Card",Mobile,406.71,5,417.91,1615.64,16,7,1,11,2
8322,2023-01-01,34,Female,Eskisehir,Electronics,"Credit Card",Mobile,2409.36,3,0.00,7228.08,12,11,0,4,4
8323,2023-04-29,34,Female,Eskisehir,Food,"Credit Card",Mobile,85.18,3,0.00,255.54,16,7,1,11,5
8333,2023-03-01,30,Female,Izmir,Sports,"Credit Card",Mobile,372.09,5,0.00,1860.45,10,9,1,3,5
8336,2023-08-15,30,Female,Izmir,Toys,"Credit Card",Mobile,527.91,3,0.00,1583.73,14,9,1,2,5
8341,2023-02-05,41,Female,Istanbul,Beauty,"Credit Card",Mobile,133.66,3,62.61,338.37,8,9,1,3,5
8354,2024-03-20,32,Male,Istanbul,Toys,"Credit Card",Mobile,214.20,3,0.00,642.60,14,9,1,3,3
8365,2023-10-02,33,Female,Adana,Books,"Credit Card",Mobile,129.74,1,0.00,129.74,18,10,1,7,4
8371,2023-10-04,44,Male,Gaziantep,Beauty,"Credit Card",Mobile,117.62,5,39.29,548.81,16,8,1,13,3
8372,2023-03-12,29,Female,Konya,"Home & Garden","Credit Card",Mobile,200.75,1,0.00,200.75,12,10,1,4,4
8373,2023-04-11,18,Male,Kayseri,Fashion,"Credit Card",Mobile,676.25,2,224.82,1127.68,18,11,1,6,4
8374,2023-07-30,18,Male,Kayseri,Electronics,"Credit Card",Mobile,931.24,2,0.00,1862.48,17,12,1,8,4
8387,2023-07-11,19,Female,Gaziantep,Beauty,"Credit Card",Mobile,97.36,3,62.25,229.83,18,7,1,3,1
8390,2023-05-17,43,Male,Antalya,Sports,"Credit Card",Mobile,777.58,4,0.00,3110.32,22,9,1,3,4
8392,2023-08-02,43,Male,Antalya,Sports,"Credit Card",Mobile,348.24,5,0.00,1741.20,17,9,1,9,5
8393,2023-10-14,43,Male,Antalya,Fashion,"Credit Card",Mobile,302.06,1,0.00,302.06,15,9,1,14,3
8396,2023-08-02,38,Female,Istanbul,Electronics,"Credit Card",Mobile,1020.68,3,0.00,3062.04,13,8,1,11,5
8397,2023-11-11,38,Female,Istanbul,Food,"Credit Card",Mobile,68.41,3,0.00,205.23,10,9,1,7,4
8400,2024-02-12,38,Male,Ankara,Electronics,"Credit Card",Mobile,1249.61,3,0.00,3748.83,20,9,1,4,5
8410,2023-07-10,24,Female,Adana,Beauty,"Credit Card",Mobile,40.93,3,25.02,97.77,13,7,1,4,4
8413,2023-08-26,25,Female,Istanbul,Books,"Credit Card",Mobile,15.28,2,0.00,30.56,12,7,1,3,5
8414,2023-12-29,25,Female,Istanbul,Books,"Credit Card",Mobile,74.25,4,47.31,249.69,16,12,1,14,3
8415,2024-03-22,25,Female,Istanbul,Beauty,"Credit Card",Mobile,28.49,4,18.95,95.01,17,6,1,6,3
8420,2023-05-22,43,Female,Ankara,Electronics,"Credit Card",Mobile,2433.18,5,1742.95,10422.95,12,4,1,5,5
8424,2023-11-01,52,Male,Ankara,Beauty,"Credit Card",Mobile,42.91,3,10.58,118.15,9,7,0,5,3
8433,2023-11-17,40,Male,Konya,Electronics,"Credit Card",Mobile,258.47,1,0.00,258.47,13,4,1,3,3
8439,2023-01-07,43,Female,Bursa,Toys,"Credit Card",Mobile,122.00,2,12.56,231.44,15,8,1,5,2
8447,2024-01-22,20,Male,Gaziantep,Fashion,"Credit Card",Mobile,255.66,2,0.00,511.32,8,8,1,5,5
8449,2024-02-15,20,Male,Gaziantep,Sports,"Credit Card",Mobile,1299.17,1,0.00,1299.17,18,6,1,5,5
8450,2024-02-17,20,Male,Gaziantep,Food,"Credit Card",Mobile,165.39,3,32.06,464.11,16,8,1,5,1
8451,2023-06-23,45,Female,Konya,Beauty,"Credit Card",Mobile,150.08,4,49.30,551.02,12,10,0,1,3
8463,2023-07-16,47,Male,Ankara,Beauty,"Credit Card",Mobile,178.43,1,33.33,145.10,11,8,0,9,5
8467,2023-06-24,25,Male,Ankara,Beauty,"Credit Card",Mobile,58.51,2,0.00,117.02,17,5,1,3,2
8469,2023-03-28,18,Male,Istanbul,Books,"Credit Card",Mobile,35.13,3,0.00,105.39,18,7,0,8,5
8480,2023-04-17,32,Female,Ankara,Sports,"Credit Card",Mobile,265.39,4,0.00,1061.56,19,6,1,6,5
8481,2023-08-14,32,Female,Ankara,Sports,"Credit Card",Mobile,422.50,2,116.97,728.03,14,10,1,7,4
8483,2023-01-29,52,Male,Istanbul,Sports,"Credit Card",Mobile,666.55,5,0.00,3332.75,14,9,1,10,4
8502,2023-02-07,25,Male,Istanbul,Fashion,"Credit Card",Mobile,113.29,4,0.00,453.16,12,7,1,7,4
8504,2023-03-15,25,Male,Istanbul,Electronics,"Credit Card",Mobile,1277.42,4,330.64,4779.04,8,11,1,4,5
8507,2023-07-27,28,Male,Istanbul,Electronics,"Credit Card",Mobile,1361.60,5,356.72,6451.28,19,8,1,6,5
8512,2023-04-20,45,Other,Istanbul,Sports,"Credit Card",Mobile,356.97,5,193.71,1591.14,10,12,0,2,1
8513,2023-05-20,45,Other,Istanbul,Books,"Credit Card",Mobile,71.19,3,0.00,213.57,14,10,1,3,3
8519,2023-05-29,30,Male,Eskisehir,Food,"Credit Card",Mobile,105.71,1,0.00,105.71,12,7,1,8,3
8521,2023-08-28,30,Male,Eskisehir,Sports,"Credit Card",Mobile,659.52,5,0.00,3297.60,11,13,1,7,5
8522,2024-02-18,30,Male,Eskisehir,Food,"Credit Card",Mobile,54.54,1,6.03,48.51,18,10,1,3,5
8523,2024-03-18,30,Male,Eskisehir,"Home & Garden","Credit Card",Mobile,654.53,3,211.60,1751.99,10,6,1,5,5
8529,2023-11-03,18,Male,Istanbul,Sports,"Credit Card",Mobile,1474.60,5,0.00,7373.00,12,9,1,3,1
8537,2023-07-20,26,Male,Istanbul,Fashion,"Credit Card",Mobile,196.48,2,0.00,392.96,14,9,1,4,4
